scenario,run_id,total_individuals,mean_y_diversity,mean_mt_diversity,fst_y,fst_mt,prop_father_son,prop_mother_daughter,prop_siblings
patrilocal,patrilocal_20250918_142626_0752,10,0.25,0.26190476190476186,0.0,0.02941176470588226,0.0,0.0,0.1
patrilocal,patrilocal_20250918_142626_0756,10,0.0,0.55,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0761,10,0.0,0.26190476190476186,1.0,0.02941176470588226,0.0,0.1,0.0
patrilocal,patrilocal_20250918_142626_0758,8,0.0,0.4523809523809524,0.0,0.07638888888888888,0.0,0.125,0.0
patrilocal,patrilocal_20250918_142626_0757,14,0.3333333333333333,0.19444444444444442,0.0,0.05208333333333366,0.07142857142857142,0.0,0.0
patrilocal,patrilocal_20250918_142626_0765,10,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0767,7,0.0,0.3333333333333333,0.0,3.8857805861880464e-16,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0759,8,0.0,0.8,1.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0760,12,0.0,0.6833333333333333,0.0,0.0,0.08333333333333333,0.0,0.0
patrilocal,patrilocal_20250918_142626_0768,10,0.0,0.8392857142857142,0.0,0.0,0.0,0.1,0.0
patrilocal,patrilocal_20250918_142626_0766,13,0.6166666666666665,0.6571428571428571,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0763,8,0.5,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0764,10,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0770,11,0.0,0.7440476190476191,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091
patrilocal,patrilocal_20250918_142626_0762,10,0.0,0.7142857142857143,0.0,0.0,0.2,0.0,0.1
patrilocal,patrilocal_20250918_142626_0769,14,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.07142857142857142
patrilocal,patrilocal_20250918_142626_0777,7,0.0,0.1666666666666666,1.0,0.4545454545454547,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0781,10,0.25,0.7619047619047619,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0773,10,0.5,0.7166666666666666,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0771,12,0.5,0.41666666666666663,0.0,0.12698412698412695,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0774,9,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
patrilocal,patrilocal_20250918_142626_0775,8,0.3333333333333333,0.7,0.0,0.20454545454545467,0.125,0.0,0.0
patrilocal,patrilocal_20250918_142626_0772,11,1.0,0.75,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091
patrilocal,patrilocal_20250918_142626_0783,9,0.0,0.7619047619047619,1.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0776,14,0.0,0.40476190476190477,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142
patrilocal,patrilocal_20250918_142626_0779,10,0.5833333333333333,0.5952380952380951,0.0,0.0,0.1,0.0,0.0
patrilocal,patrilocal_20250918_142626_0780,11,0.25,0.46666666666666656,0.0,0.38095238095238104,0.09090909090909091,0.0,0.0
patrilocal,patrilocal_20250918_142626_0782,12,0.5833333333333333,0.7666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0
patrilocal,patrilocal_20250918_142626_0778,14,0.5,0.311111111111111,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
patrilocal,patrilocal_20250918_142626_0785,10,0.25,0.7321428571428571,0.0,0.08163265306122472,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0786,12,0.3333333333333333,0.9523809523809523,3.8857805861880464e-16,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0787,8,0.0,0.25,1.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0784,10,0.5,0.8035714285714286,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0788,10,0.3,0.5833333333333333,0.01818181818181812,0.0,0.0,0.0,0.1
patrilocal,patrilocal_20250918_142626_0790,8,0.0,0.8,0.0,0.0,0.125,0.0,0.125
patrilocal,patrilocal_20250918_142626_0792,11,0.9166666666666666,0.9523809523809523,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0789,7,0.0,0.1666666666666666,0.0,7.771561172376093e-16,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0794,7,0.5,0.5833333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0798,8,0.0,0.8999999999999999,0.0,0.0,0.0,0.25,0.125
patrilocal,patrilocal_20250918_142626_0796,14,0.1666666666666666,0.5714285714285714,3.7470027081099033e-16,0.018867924528301824,0.0,0.0,0.07142857142857142
patrilocal,patrilocal_20250918_142626_0793,12,0.7,0.6333333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0791,8,0.0,0.6666666666666666,0.0,0.11111111111111116,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0801,10,0.5,0.6428571428571429,0.0,0.06249999999999997,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0797,11,0.3333333333333333,0.7833333333333333,0.39999999999999997,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0799,14,0.3333333333333333,0.4777777777777777,0.3333333333333332,0.1415094339622643,0.0,0.07142857142857142,0.14285714285714285
patrilocal,patrilocal_20250918_142626_0795,14,0.6666666666666666,0.4944444444444444,0.0,0.0,0.0,0.21428571428571427,0.0
patrilocal,patrilocal_20250918_142626_0802,10,0.0,0.8166666666666667,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0803,11,0.1999999999999999,0.3888888888888889,0.0,0.05149051490514908,0.0,0.09090909090909091,0.0
patrilocal,patrilocal_20250918_142626_0800,11,0.0,0.7,1.0,1.565699137291887e-16,0.0,0.0,0.09090909090909091
patrilocal,patrilocal_20250918_142626_0805,10,0.3999999999999999,0.7833333333333333,0.14285714285714302,0.05945945945945957,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0806,11,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0810,9,0.0,0.7833333333333332,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0804,10,0.0,0.44999999999999996,0.0,0.15625000000000014,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0807,10,0.25,0.55,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0808,16,0.25,0.6333333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0809,8,0.0,0.1999999999999999,0.0,4.440892098500626e-16,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0813,4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0816,7,0.3333333333333333,0.8500000000000001,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0812,10,0.3,0.625,0.01818181818181812,0.0,0.0,0.0,0.1
patrilocal,patrilocal_20250918_142626_0811,11,0.8333333333333333,0.6369047619047619,0.11111111111111098,0.0,0.0,0.0,0.09090909090909091
patrilocal,patrilocal_20250918_142626_0817,8,0.1999999999999999,0.9,7.771561172376093e-16,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0814,9,0.25,0.25,0.4285714285714286,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0818,7,0.0,0.5833333333333333,0.0,0.0,0.0,0.2857142857142857,0.0
patrilocal,patrilocal_20250918_142626_0819,11,0.5,0.6,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091
patrilocal,patrilocal_20250918_142626_0815,16,0.35000000000000003,0.43333333333333335,0.057692307692307494,0.0,0.0625,0.0,0.0625
patrilocal,patrilocal_20250918_142626_0821,7,0.5,0.41666666666666663,0.0,0.09090909090909081,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0820,14,0.3333333333333333,0.5416666666666666,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142
patrilocal,patrilocal_20250918_142626_0823,9,0.3333333333333333,0.8166666666666665,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0827,10,0.0,0.35000000000000003,0.0,0.0735294117647055,0.0,0.0,0.1
patrilocal,patrilocal_20250918_142626_0825,12,0.1428571428571429,0.2555555555555556,0.0,0.030651340996168442,0.08333333333333333,0.0,0.08333333333333333
patrilocal,patrilocal_20250918_142626_0830,8,0.3333333333333333,0.8333333333333333,0.2000000000000001,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0828,6,0.0,0.41666666666666663,0.0,0.07407407407407418,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0822,10,0.0,0.6333333333333333,0.0,0.027586206896552067,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0824,8,0.0,0.0,0.0,0.0,0.125,0.0,0.125
patrilocal,patrilocal_20250918_142626_0829,7,0.3333333333333333,0.3666666666666667,0.0,0.05714285714285694,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0833,8,0.3333333333333333,0.8666666666666667,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0826,9,0.3333333333333333,0.6166666666666665,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0832,10,0.3333333333333333,0.5833333333333333,0.0,4.163336342344336e-16,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0835,6,0.0,0.5,0.0,0.4444444444444445,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0831,10,0.0,0.8499999999999999,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0834,8,0.0,0.7,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0837,6,0.0,0.8333333333333333,0.0,0.10256410256410259,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0836,10,0.0,0.20833333333333331,0.0,0.007352941176470417,0.0,0.2,0.0
patrilocal,patrilocal_20250918_142626_0838,8,0.0,0.3666666666666667,0.0,0.18947368421052616,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0841,10,0.0,0.8571428571428572,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0847,8,0.5,0.3,0.25,0.03076923076923078,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0850,9,0.5833333333333333,0.4499999999999999,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0839,8,0.0,0.3333333333333333,0.0,0.0,0.125,0.0,0.0
patrilocal,patrilocal_20250918_142626_0840,7,0.0,0.3333333333333333,0.0,3.8857805861880464e-16,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0844,11,0.5,0.5833333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0845,11,0.0,0.3928571428571429,0.0,0.0,0.0,0.0,0.5454545454545454
patrilocal,patrilocal_20250918_142626_0842,10,0.75,0.0,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0851,6,0.0,0.3333333333333333,0.0,0.1666666666666667,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0846,11,0.3333333333333333,0.6785714285714286,0.0,0.06976744186046527,0.0,0.09090909090909091,0.09090909090909091
patrilocal,patrilocal_20250918_142626_0849,10,0.25,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0843,10,0.5,0.4047619047619048,0.0,0.2031249999999999,0.0,0.0,0.1
patrilocal,patrilocal_20250918_142626_0853,7,0.0,0.9166666666666666,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
patrilocal,patrilocal_20250918_142626_0848,10,0.75,0.75,0.0,0.007352941176470562,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0852,10,0.0,0.8666666666666667,0.0,0.005263157894736745,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0854,8,0.0,0.7833333333333332,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0855,12,0.5,0.6333333333333333,0.0,0.02790697674418572,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0856,12,0.1999999999999999,0.8,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0862,10,0.0,0.5499999999999999,0.0,0.0,0.1,0.0,0.1
patrilocal,patrilocal_20250918_142626_0858,9,0.5833333333333333,0.41666666666666663,0.03921568627450985,0.11111111111111108,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0861,9,0.0,0.23214285714285712,0.0,0.00952380952380949,0.0,0.0,0.1111111111111111
patrilocal,patrilocal_20250918_142626_0865,12,0.125,0.6111111111111112,0.0,0.08333333333333315,0.08333333333333333,0.0,0.25
patrilocal,patrilocal_20250918_142626_0863,8,0.5,0.9166666666666666,0.33333333333333337,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0857,14,0.6666666666666666,0.3194444444444444,0.0,0.13081395348837221,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0864,9,0.0,0.9333333333333333,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111
patrilocal,patrilocal_20250918_142626_0866,12,0.3333333333333333,0.375,0.0,0.37142857142857144,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0867,10,0.0,0.41666666666666663,0.0,0.0,0.1,0.0,0.0
patrilocal,patrilocal_20250918_142626_0860,12,0.7,0.3428571428571428,0.0,0.0,0.0,0.08333333333333333,0.0
patrilocal,patrilocal_20250918_142626_0859,16,0.6666666666666666,0.5555555555555556,0.017543859649122747,0.02645502645502657,0.0,0.0,0.125
patrilocal,patrilocal_20250918_142626_0870,8,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0871,9,0.0,0.4999999999999999,0.0,0.3333333333333334,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0869,14,0.5,0.5166666666666667,0.19999999999999998,0.0,0.0,0.0,0.07142857142857142
patrilocal,patrilocal_20250918_142626_0868,11,0.3333333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0872,8,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0877,15,0.3333333333333333,0.55,3.8857805861880464e-16,0.244,0.06666666666666667,0.0,0.0
patrilocal,patrilocal_20250918_142626_0878,11,0.0,0.46666666666666656,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182
patrilocal,patrilocal_20250918_142626_0875,11,0.1666666666666666,0.6904761904761905,1.3877787807814462e-16,0.0,0.09090909090909091,0.0,0.0
patrilocal,patrilocal_20250918_142626_0873,14,0.3333333333333333,0.2545454545454546,0.41666666666666663,0.08999999999999994,0.07142857142857142,0.0,0.0
patrilocal,patrilocal_20250918_142626_0880,8,0.25,0.5333333333333332,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0874,14,0.0,0.5321428571428571,0.0,0.0,0.07142857142857142,0.0,0.0
patrilocal,patrilocal_20250918_142626_0883,12,0.3333333333333333,0.6333333333333333,0.0,0.02790697674418572,0.0,0.08333333333333333,0.0
patrilocal,patrilocal_20250918_142626_0884,10,0.0,0.8499999999999999,0.0,0.0,0.1,0.0,0.0
patrilocal,patrilocal_20250918_142626_0879,11,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0881,10,0.3333333333333333,0.5999999999999999,0.0,3.700743415417188e-16,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0882,11,0.0,0.6369047619047619,1.0,0.12087912087912106,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0886,12,0.25,0.6333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0
patrilocal,patrilocal_20250918_142626_0885,11,0.0,0.38888888888888884,0.0,0.07894736842105296,0.0,0.09090909090909091,0.0
patrilocal,patrilocal_20250918_142626_0887,5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0876,10,0.25,0.55,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0888,9,0.5,0.3666666666666667,0.0,0.11999999999999997,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0889,12,0.5,0.4642857142857143,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333
patrilocal,patrilocal_20250918_142626_0892,8,0.3333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0891,11,0.5,0.85,0.0,0.0,0.0,0.0,0.09090909090909091
patrilocal,patrilocal_20250918_142626_0890,18,0.8333333333333333,0.4515151515151514,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111
patrilocal,patrilocal_20250918_142626_0894,10,0.0,0.6499999999999999,0.0,0.0,0.2,0.0,0.0
patrilocal,patrilocal_20250918_142626_0900,8,0.25,0.75,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0897,8,0.0,0.6333333333333333,0.0,0.12499999999999989,0.125,0.0,0.0
patrilocal,patrilocal_20250918_142626_0899,10,0.25,0.8571428571428572,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0895,10,0.0,0.55,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0898,7,0.3333333333333333,0.25,0.11111111111111109,3.8857805861880464e-16,0.0,0.0,0.14285714285714285
patrilocal,patrilocal_20250918_142626_0896,13,0.0,0.2363636363636364,0.0,0.024999999999999648,0.07692307692307693,0.0,0.07692307692307693
patrilocal,patrilocal_20250918_142626_0904,9,0.5,0.7333333333333332,0.33333333333333337,0.047619047619047554,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0907,11,0.6666666666666666,0.6666666666666665,0.0,0.02564102564102596,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0893,17,0.8,0.7222222222222222,0.0,0.0,0.058823529411764705,0.0,0.0
patrilocal,patrilocal_20250918_142626_0901,8,0.5,0.9,0.0,0.0,0.0,0.0,0.125
patrilocal,patrilocal_20250918_142626_0903,10,0.0,0.9285714285714286,0.0,0.0,0.0,0.1,0.0
patrilocal,patrilocal_20250918_142626_0908,7,0.8333333333333333,0.95,0.11111111111111098,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0905,11,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0902,12,0.0,0.30357142857142855,0.0,0.0788177339901479,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0906,10,0.3333333333333333,0.3,0.0,0.04705882352941149,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0909,15,0.21428571428571427,0.3749999999999999,0.05714285714285688,0.0,0.06666666666666667,0.0,0.0
patrilocal,patrilocal_20250918_142626_0912,7,0.0,0.75,0.0,0.11764705882352952,0.0,0.14285714285714285,0.0
patrilocal,patrilocal_20250918_142626_0914,9,0.25,0.7,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0910,11,0.0,0.8333333333333333,1.0,0.0,0.0,0.0,0.18181818181818182
patrilocal,patrilocal_20250918_142626_0913,10,0.0,0.2857142857142858,1.0,0.14285714285714257,0.0,0.0,0.1
patrilocal,patrilocal_20250918_142626_0915,9,0.3333333333333333,0.6499999999999999,0.0,0.04000000000000018,0.1111111111111111,0.0,0.0
patrilocal,patrilocal_20250918_142626_0911,16,0.1428571428571429,0.7307692307692307,0.0,0.0,0.0625,0.0,0.0625
patrilocal,patrilocal_20250918_142626_0918,8,0.1999999999999999,0.95,0.3750000000000002,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0919,8,0.0,0.8,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0920,9,0.0,0.6,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0916,12,0.0,0.6805555555555556,0.0,0.0,0.08333333333333333,0.0,0.0
patrilocal,patrilocal_20250918_142626_0917,7,0.0,0.75,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0921,12,0.7666666666666666,0.738095238095238,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0925,10,0.0,0.29166666666666674,0.0,0.18534482758620688,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0923,12,0.1666666666666666,0.7222222222222221,7.771561172376093e-16,0.029411764705882328,0.0,0.08333333333333333,0.0
patrilocal,patrilocal_20250918_142626_0922,12,0.3,0.6571428571428571,0.1428571428571428,0.022222222222222206,0.08333333333333333,0.0,0.0
patrilocal,patrilocal_20250918_142626_0927,8,0.3333333333333333,0.35000000000000003,0.39999999999999997,0.057692307692307494,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0924,9,0.3333333333333333,0.6333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0
patrilocal,patrilocal_20250918_142626_0926,11,0.0,0.7142857142857143,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182
patrilocal,patrilocal_20250918_142626_0928,6,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0929,7,0.0,0.35000000000000003,0.0,0.04545454545454509,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0930,8,0.5,0.5,0.0,0.0,0.0,0.125,0.0
patrilocal,patrilocal_20250918_142626_0934,14,0.41666666666666663,0.6035714285714285,0.04761904761904776,0.0,0.0,0.07142857142857142,0.0
patrilocal,patrilocal_20250918_142626_0931,11,0.41666666666666663,0.9107142857142857,0.04761904761904776,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0937,8,0.0,0.6833333333333333,1.0,0.12499999999999999,0.0,0.0,0.125
patrilocal,patrilocal_20250918_142626_0935,8,0.25,0.8666666666666667,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0940,7,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0936,10,0.0,0.65,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0932,12,0.5,0.2555555555555556,0.0,0.030651340996168442,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0933,14,0.41666666666666663,0.5111111111111111,0.07407407407407418,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142
patrilocal,patrilocal_20250918_142626_0943,10,0.0,0.8571428571428572,1.0,0.0,0.1,0.0,0.0
patrilocal,patrilocal_20250918_142626_0942,11,0.5333333333333332,0.7083333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0944,12,0.41666666666666663,0.6619047619047618,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333
patrilocal,patrilocal_20250918_142626_0938,11,0.3333333333333333,0.65,3.8857805861880464e-16,0.0,0.09090909090909091,0.0,0.0
patrilocal,patrilocal_20250918_142626_0945,15,0.0,0.3749999999999999,0.0,0.0,0.0,0.06666666666666667,0.2
patrilocal,patrilocal_20250918_142626_0941,14,0.5833333333333333,0.7285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0
patrilocal,patrilocal_20250918_142626_0939,12,0.0,0.7,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333
patrilocal,patrilocal_20250918_142626_0951,10,0.5,0.26190476190476186,0.0,0.02941176470588226,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0948,9,0.0,0.6333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0
patrilocal,patrilocal_20250918_142626_0949,8,0.3333333333333333,0.7333333333333332,0.24999999999999994,0.08695652173913053,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0953,12,0.0,0.7083333333333333,0.0,0.0,0.0,0.08333333333333333,0.0
patrilocal,patrilocal_20250918_142626_0947,12,0.35000000000000003,0.2666666666666667,0.04545454545454509,0.022222222222222,0.0,0.0,0.08333333333333333
patrilocal,patrilocal_20250918_142626_0954,11,0.0,0.75,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0950,8,0.1666666666666666,0.1428571428571429,0.0,0.0,0.0,0.0,0.125
patrilocal,patrilocal_20250918_142626_0946,12,0.0,0.5892857142857142,0.0,0.003484320557491261,0.0,0.08333333333333333,0.0
patrilocal,patrilocal_20250918_142626_0955,11,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0952,16,0.1666666666666666,0.7545454545454545,3.7470027081099033e-16,0.0056179775280898675,0.0,0.0,0.0625
patrilocal,patrilocal_20250918_142626_0957,12,0.1999999999999999,0.6369047619047619,0.0,0.15549076773566572,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0958,8,0.3333333333333333,0.5333333333333332,0.1666666666666667,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0960,9,0.5,0.4666666666666667,0.0,0.22758620689655173,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0961,12,0.25,0.7333333333333334,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666
patrilocal,patrilocal_20250918_142626_0963,11,0.41666666666666663,0.8392857142857142,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0965,10,0.5,0.7857142857142857,0.09999999999999992,0.01315789473684219,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0964,10,0.3999999999999999,0.6833333333333333,0.14285714285714302,0.10909090909090904,0.1,0.0,0.0
patrilocal,patrilocal_20250918_142626_0962,11,0.1999999999999999,0.3888888888888889,0.0,0.05149051490514908,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0956,12,0.25,0.7202380952380951,3.8857805861880464e-16,0.0,0.0,0.0,0.08333333333333333
patrilocal,patrilocal_20250918_142626_0959,13,0.3333333333333333,0.3333333333333333,0.0,0.18181818181818177,0.07692307692307693,0.0,0.0
patrilocal,patrilocal_20250918_142626_0967,9,0.0,0.6166666666666665,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0974,12,0.0,0.6571428571428571,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0969,10,0.0,0.5166666666666666,0.0,0.0,0.0,0.2,0.0
patrilocal,patrilocal_20250918_142626_0973,11,0.3333333333333333,0.7619047619047619,0.0,0.017094017094017356,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0968,14,0.3333333333333333,0.488095238095238,0.0,0.0,0.07142857142857142,0.0,0.0
patrilocal,patrilocal_20250918_142626_0966,11,0.0,0.75,0.0,0.02439024390243918,0.0,0.09090909090909091,0.0
patrilocal,patrilocal_20250918_142626_0972,7,0.25,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0977,10,0.25,0.6904761904761905,0.33333333333333326,0.0,0.0,0.0,0.0
patrilocal,patrilocal_20250918_142626_0970,18,0.26666666666666666,0.6164502164502165,0.2000000000000002,0.0,0.05555555555555555,0.05555555555555555,0.0
patrilocal,patrilocal_20250918_142626_0971,13,0.8194444444444444,0.09090909090909098,0.0,0.0,0.23076923076923078,0.0,0.15384615384615385
